EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-51500059	AE 2008, 01418	Lycia et Pamphylia	?	72	72	72	72	tituli operum	[C]n(aeus) Avidius Celer Rutilius [3]s Fiscilius Firmus 3 legatus 3 Vespasianus Augustus co(n)s(ul) IIII imp(erator) VI	n Avidius Celer Rutilius s Fiscilius Firmus legatus Vespasianus Augustus cos IIII imp VI	Cnaeus Avidius Celer Rutilius s Fiscilius Firmus legatus Vespasianus Augustus consul IIII imperator VI										72 to 72
EDCS-28400799	CIL 03, 06737 = D 00215 = IGRRP-03, 00768 = RRMAM-02-01, 00183 = RRMAM-03-06, 00054	Lycia et Pamphylia	?	50	51	50	51	Augusti/Augustae;  ordo equester;  tituli operum;  tria nomina;  viri	Ti(berius) Claudius Drus[i f(ilius)] Caes/ar Aug(ustus) Germ[an]i/cus pontif(ex) maxim[u]s / tr(ibunicia) po(testate) X imp(erator) XIIX p(ater) p(atriae) co(n)s(ul) de/sig(natus) V [p]er M(arcum) Ar[ru]ntium / Aqu[il]am procur(atorem) su[um] / vias refecit // 	Ti Claudius Drus Caesar Aug Germicus pontif maxims tr po X imp XIIX p p cos desig V er M Arntium Aquam procur su vias refecit	Tiberius Claudius Drusi filius Caesar Augustus Germanicus pontifex maximus tribunicia potestate X imperator XIIX pater patriae consul designatus V per Marcum Arruntium Aquilam procuratorem suum vias refecit					GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-a0054			50 to 51
EDCS-70200343	RRMAM-02-01, 00184 = RRMAM-03-06, 00055 = SEG-36, 01466 = AE 1986, 00689	Lycia et Pamphylia	?	198	209	198	209	Augusti/Augustae;  miliaria;  viri				lapis				GR					198 to 209
EDCS-70200344	RRMAM-03-06, 00056	Lycia et Pamphylia	?	193	209	193	209	Augusti/Augustae;  miliaria;  viri				lapis				GR					193 to 209
EDCS-55701605	AE 2009, 01504	Lycia et Pamphylia	Afsar / Tynada					tituli sepulcrales;  viri	[3]nius SCRC[3] / [3] omnibus de pecu[nia	nius SCRC omnibus de pecunia	nius SCRC omnibus de pecunia			38.136932	30.975363						
EDCS-78100031	AE 1893, 00054	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					tituli honorarii;  tria nomina;  viri	ἡ βουλὴ / καὶ ὁ δῆ/μος // Τ Φλ Οὐα/λεριανὸ[ν] / Παπειρία / Ἀλεξάν/δρου ἐπάρ/χου ΧΩΡΑ[3]/της τετά[ρ]/ης ΓαΛ[3]/Λων Λ σω/φροσύνης / ἕνεκεν / καὶ [εὐνοί]/ας τὴν δὲ ἀν/άστασιν τοῦ / ἀνδριάντος / ἐπ[οιήσατο]	ἡ βουλὴ καὶ ὁ δῆμος Τ Φλ Οὐαλεριανὸ Παπειρία Ἀλεξάνδρου ἐπάρχου ΧΩΡΑ της τετάης ΓαΛ Λων Λ σωφροσύνης ἕνεκεν καὶ ας τὴν δὲ ἀνάστασιν τοῦ ἀνδριάντος ἐπ	ἡ βουλὴ καὶ ὁ δῆμος Τ Φλ Οὐαλεριανὸν Παπειρία Ἀλεξάνδρου ἐπάρχου ΧΩΡΑ της τετάρης ΓαΛ Λων Λ σωφροσύνης ἕνεκεν καὶ εὐνοίας τὴν δὲ ἀνάστασιν τοῦ ἀνδριάντος ἐποιήσατο	lapis		37.6496612	30.5331918			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P281896;1ae1893-12			
EDCS-78100032	AE 1893, 00055	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					Augusti/Augustae;  tituli honorarii;  tituli sacri;  tria nomina;  viri	[οἱ ἐφηβεύσαντε]ς ἐπὶ Σωστράτου ἄρχοντος // [[[Ἀντιγονίδος]]] / [3] ου Κυδαθηναι / [3] ου Κυδαθηναι / [3 Κυδα]θηναιεύς / [3 Κυδ]αθηναιεύς / [3 Λ]αμπτρεύ / [[[Δημητριάδος]]] / [3 Ξυπετα]ιών / [3 Ἁγνού]σιος / [3 Μελι]τεύς / [6] // Μνησίθεος Σατυρίωνος ἐξ Οἴου / Ἀθηνόδωρος Καλλικλέους Κονθυλῆ / Ἀκαμαντίδος / Ἀντικλείδης Φαιδραγόρου Σφήττιο[ς] / Φρύνων Φειδοστράτου Κεφαλῆθεν / Εὐχάριστος Ἡφαιστοδώρου Χολαργ / Ἀριστοκλῆς Στρατίου Σφήττιος / Σώστρατος Νικοστράτου Χολα / Εὐπόλεμος Διονυσίου Χολαργε[ύ]ς / Κλεῖνος Ἁγίου Σφήττιος / Οἰνεῖδος / Ἄρχιππος Τιμοθέου Ἀχαρνεύς / Ἀριστοκλῆς Νουφράδου Περιθοίδη[ς] / [Τηλ]έμαχος Ἀθηνοδώρου Λακιάδη / [3]νδρος Τ[ε]ισά[νδρου Ἀχα]ρνεύ / [6]	ς ἐπὶ Σωστράτου ἄρχοντος ου Κυδαθηναι ου Κυδαθηναι θηναιεύς αθηναιεύς αμπτρεύ ιών σιος τεύς Μνησίθεος Σατυρίωνος ἐξ Οἴου Ἀθηνόδωρος Καλλικλέους Κονθυλῆ Ἀκαμαντίδος Ἀντικλείδης Φαιδραγόρου Σφήττιο Φρύνων Φειδοστράτου Κεφαλῆθεν Εὐχάριστος Ἡφαιστοδώρου Χολαργ Ἀριστοκλῆς Στρατίου Σφήττιος Σώστρατος Νικοστράτου Χολα Εὐπόλεμος Διονυσίου Χολαργες Κλεῖνος Ἁγίου Σφήττιος Οἰνεῖδος Ἄρχιππος Τιμοθέου Ἀχαρνεύς Ἀριστοκλῆς Νουφράδου Περιθοίδη έμαχος Ἀθηνοδώρου Λακιάδη νδρος Τισάρνεύ	οἱ ἐφηβεύσαντες ἐπὶ Σωστράτου ἄρχοντος Ἀντιγονίδος ου Κυδαθηναι ου Κυδαθηναι Κυδαθηναιεύς Κυδαθηναιεύς Λαμπτρεύ Δημητριάδος Ξυπεταιών Ἁγνούσιος Μελιτεύς Μνησίθεος Σατυρίωνος ἐξ Οἴου Ἀθηνόδωρος Καλλικλέους Κονθυλῆ Ἀκαμαντίδος Ἀντικλείδης Φαιδραγόρου Σφήττιος Φρύνων Φειδοστράτου Κεφαλῆθεν Εὐχάριστος Ἡφαιστοδώρου Χολαργ Ἀριστοκλῆς Στρατίου Σφήττιος Σώστρατος Νικοστράτου Χολα Εὐπόλεμος Διονυσίου Χολαργεύς Κλεῖνος Ἁγίου Σφήττιος Οἰνεῖδος Ἄρχιππος Τιμοθέου Ἀχαρνεύς Ἀριστοκλῆς Νουφράδου Περιθοίδης Τηλέμαχος Ἀθηνοδώρου Λακιάδη νδρος Τεισάνδρου Ἀχαρνεύ	lapis		37.6496612	30.5331918			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P291903;1ae1893-12			
EDCS-67200344	AE 1993, 01558 = AE 2002, 01477	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos						Ἡ βουλὴ καὶ ὁ δῆμος / Πόπλιον Φλάουιον Φλαουίου Νέωνος / υἱὸν Κυρείνα Δαρεῖον ἥρωα / πανάρετον	Ἡ βουλὴ καὶ ὁ δῆμος Πόπλιον Φλάουιον Φλαουίου Νέωνος υἱὸν Κυρείνα Δαρεῖον ἥρωα πανάρετον	Ἡ βουλὴ καὶ ὁ δῆμος Πόπλιον Φλάουιον Φλαουίου Νέωνος υἱὸν Κυρείνα Δαρεῖον ἥρωα πανάρετον			37.6496612	30.5331918			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043991			
EDCS-55701606	AE 2009, 01506 = Espacios-2009, p 109 = IK-70, 00004	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos						[3]RIS A[3] / [3]VM CV[3]	RIS A VM CV	RIS A VM CV			37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00004.jpg				
EDCS-55701607	AE 2009, 01507 = Espacios-2009, p 109 = IK-70, 00005	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					tituli sepulcrales	]rum ita[3] / [3 h]aberentque [3] / [3]s quo notius [3] / [3 i]psius etiam de[3] / [3]tum memo[ria 3]	rum ita aberent que s quo notius psius etiam de tum memo	rum ita haberent que s quo notius ipsius etiam de tum memoria			37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00005.jpg				
