EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-04900002	AE 1992, 00206	Italia	?	1	100	1	100	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina	Caedia Q(uinti) l(iberta) / Euprosune hic sita est / terram tibi levem / miserrima vixit a(nnos) XXI	Caedia Q l Euprosune hic sita est terram tibi levem miserrima vixit a XXI	Caedia Quinti liberta Euprosune hic sita est terram tibi levem miserrima vixit annos XXI							http://db.edcs.eu/epigr/partner.php?s_language=en&param=N030338			1 to 100
EDCS-03700831	AE 1993, 01790	Italia	?					mulieres;  tituli sepulcrales;  tria nomina;  viri	C(aius) Allianus / Carpophorus / hic iacet et neminem curat / Alliana Veneria filia / patri piissimo	C Allianus Carpophorus hic iacet et neminem curat Alliana Veneria filia patri piissimo	Caius Allianus Carpophorus hic iacet et neminem curat Alliana Veneria filia patri piissimo		cinerarium					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD062340			
EDCS-03700832	AE 1993, 01791	Italia	?					tituli honorarii;  viri	]ER[3] / [6] / [3] Marcianum v[irum 3] / [3 municipi]o nostro ut aequ[e 3] / [3]titum esse patrimon[ium 3] / q(uid) d(e) e(a) r(e) f(ieri) [placeret d(e) e(a) r(e) i(ta) c(ensuerunt)] / [3] quiescens pollicitus sit [3] / [3] consumpturum HS X[3] / [3 m]ultiplicaverit in[	ER Marcianum v o nostro ut aequ titum esse patrimon q d e r f quiescens pollicitus sit consumpturum HS X ultiplicaverit in	ER Marcianum virum municipio nostro ut ae que titum esse patrimonium quid de ea re fieri placeret de ea re ita censuerunt quiescens pollicitus sit consumpturum HS X multiplicaverit in							http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD062341			
EDCS-00381066	AE 1994, 01909	Italia	?					tituli sepulcrales;  viri	] M(arci) Fadi[3] / [3]rentin[3] / [3]esider[	M Fadi rentin esider	Marci Fadi rentin esider							http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD062208			
EDCS-02900003	AE 1997, 00246a	Italia	?					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	L(ucius) Rasinius Pisanus	L Rasinius Pisanus	Lucius Rasinius Pisanus	opus figlinae									
EDCS-02900004	AE 1997, 00246b	Italia	?					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	C(aius) P() P()	C P P	Caius P P	opus figlinae									
EDCS-02900005	AE 1997, 00246c	Italia	?					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Sex(tus) Murrius Festus	Sex Murrius Festus	Sextus Murrius Festus	opus figlinae									
EDCS-02900006	AE 1997, 00246d	Italia	?					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Sex(tus) Murrius Pisanus	Sex Murrius Pisanus	Sextus Murrius Pisanus	opus figlinae									
EDCS-02900007	AE 1997, 00247a	Italia	?					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	C(aius) Lapius	C Lapius	Caius Lapius	opus figlinae									
EDCS-02900008	AE 1997, 00247b	Italia	?					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	C(aius) Popilius	C Popilius	Caius Popilius	opus figlinae									
EDCS-02900009	AE 1997, 00247c	Italia	?					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	L(ucius) Quintius	L Quintius	Lucius Quintius	opus figlinae									
EDCS-02900010	AE 1997, 00247d	Italia	?					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Herakleides	Herakleides	Herakleides	opus figlinae									
EDCS-02900011	AE 1997, 00247e	Italia	?					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	L(ucius) Atinius	L Atinius	Lucius Atinius	opus figlinae									
EDCS-11700296	AE 1997, 01760 = AE 2002, +01779	Italia	?					mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina	Maxsuma(!) / Rufila Iulae(?) fil(ia) / Silitana(?) / an(n)orum XXVI t(e) r(ogo) p(raeteriens) / d(ic) s(it) t(ibi) t(erra) l(evis)	Maxsuma Rufila Iulae fil Silitana anorum XXVI t r p d s t t l	Maxsuma Rufila Iulae filia Silitana annorum XXVI te rogo praeteriens dic sit tibi terra levis							http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050034			
EDCS-33500276	AE 2004, 01896	Italia	?					Augusti/Augustae;  litterae erasae;  tituli honorarii;  tituli sacri;  viri	[Imp(eratori)] Caes(ari) L(ucio) Aurel[io] / [Ve]ro Aug(usto) trib(unicia) p[ot(estate)] / [co(n)]s(uli) II divi / Anto[nini] / [fili]o divi Hadr[ian]i [nep(oti)] / [divi Traiani Parthici pronep(oti)] / [divi Nervae abnepoti] / [ // Ex pr(a)ecep[tu d(omini) n(ostri) [[Pro]]/[[bi]] Invicti / Aug(usti) divo / Aureliano	Caes L Aurel ro Aug trib p s II divi Anto o divi Hadri Ex preceptu d n Invicti Aug divo Aureliano	Imperatori Caesari Lucio Aurelio Vero Augusto tribunicia potestate consuli II divi Antonini filio divi Hadriani nepoti divi Traiani Parthici pronepoti divi Nervae abnepoti Ex praeceptu domini nostri Probi Invicti Augusti divo Aureliano	lapis					http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2004_01896.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD061076			
EDCS-64100016	AE 2011, 01789	Italia	?	51	100	51	100	mulieres;  tituli sepulcrales;  tria nomina;  viri	Dis M(anibus) Corneliae / Primillae / Cornelius / Antigonus co(n)iugi / carissimae fecit	Dis M Corneliae Primillae Cornelius Antigonus coiugi carissimae fecit	Dis Manibus Corneliae Primillae Cornelius Antigonus coniugi carissimae fecit	lapis	cinerarium					http://db.edcs.eu/epigr/partner.php?s_language=en&param=N177572			51 to 100
EDCS-04900001	AnalEpi p 371 = RFS p 70 = AE 1992, 00205	Italia	?	-50	-1	-50	-1	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	C(aius) Popilius |(mulieris) l(ibertus) / Salvius // Calpurnia |(mulieris) et / Octavi l(iberta) Nice	C Popilius l Salvius Calpurnia et Octavi l Nice	Caius Popilius mulieris libertus Salvius Calpurnia mulieris et Octavi liberta Nice						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1992_00205.jpg;$RFS_p70.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N102167			-50 to -1
EDCS-32601886	CIL 02, 06251,01 (p 1046) = Puteoli-01, 00003 = Espectaculos-02, JJ	Italia	?					tituli operum	Solariu(m) / amp(h)itheat(rum) // therm(a)e / theatrum // Atani / ripa // pilas	Solariu ampitheat therme theatrum Atani ripa pilas	Solarium amphitheatrum thermae theatrum Atani ripa pilas						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_02_06251_01.jpg;$CIL_02_06251_02.jpg;$CIL_02_06251_03.jpg				
EDCS-17301085	CIL 06, 00969 (p 3070, 4311, 4449)	Italia	?	125	126	125	126	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	Imp(eratori) Caesari / divi Traiani Parth(ici) / filio divi Nervae nepot(i) / Traiano / Hadriano Aug(usto) / pont(ifici) max(imo) trib(unicia) pot(estate) X co(n)s(uli) III / d(ecreto) d(ecurionum)	Imp Caesari divi Traiani Parth filio divi Nervae nepot Traiano Hadriano Aug pont max trib pot X cos III d d	Imperatori Caesari divi Traiani Parthici filio divi Nervae nepoti Traiano Hadriano Augusto pontifici maximo tribunicia potestate X consuli III decreto decurionum						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_06_00969.jpg;$CIL_06_00969_1.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=3c_221776;N104007;N104106			125 to 126
EDCS-18700001	CIL 06, 31274 (p 4341, 4390, 4392) = AE 2008, +00264	Italia	?	15	19	15	19	Augusti/Augustae;  tituli honorarii;  viri	[G]ermanico / Caesari // Neroni / Germanici / Caesaris f(ilio) // Druso / Germanici / Caesaris f(ilio) // [3]mus ob hon(orem) August(alitatis) d(onum) d(edit)	ermanico Caesari Neroni Germanici Caesaris f Druso Germanici Caesaris f mus ob hon August d d	Germanico Caesari Neroni Germanici Caesaris filio Druso Germanici Caesaris filio mus ob honorem Augustalitatis donum dedit						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126971;N127004			15 to 19
EDCS-18000166	CIL 09, 06086-04-06 = CIL 01, 00850,06 (p 959) = CIL 09, *00665	Italia	?						Ital(i)	Ital	Itali							http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p755;cil09_p106			
EDCS-18000167	CIL 09, 06086-04-07 = CIL 01, 00850,07 (p 959) = CIL 09, *00665	Italia	?						Ital(i)	Ital	Itali							http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p755;cil09_p106			
EDCS-18000164	CIL 09, 06086-38-18	Italia	?						?									http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p766			
EDCS-18000165	CIL 09, 06086-38-19	Italia	?						?									http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p766			
EDCS-19700411	CIL 11, 08122 = CIL 01, 00422 (p 721, 886)	Italia	?					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	C(aius) Popilius C(ai) [f(ilius)]	C Popilius C	Caius Popilius Cai filius	opus figlinae									
EDCS-33400712	CIL 13, *00299 = RILLyon 00049	Italia	?					seviri Augustales;  tituli sepulcrales;  tria nomina;  viri	A(ulus) Hostilius / Nestor / August(alis)	A Hostilius Nestor August	Aulus Hostilius Nestor Augustalis										
EDCS-61300116	CIL 13, 10021,098	Italia	?					nomen singulare;  signacula medicorum;  tria nomina;  viri	Tiberi Iuli Facundi dia/smyrnes ad aspri(tudines) // Facundi col(l)yriu/m diam<i=Y>sus a(d) a(spritudines)	Tiberi Iuli Facundi diasmyrnes ad aspri Facundi colyrium diamYsus a a	Tiberi Iuli Facundi diasmyrnes ad aspritudines Facundi collyrium diamisus ad aspritudines	steatitis									
EDCS-61300115	CIL 13, 10021,157	Italia	?					signacula medicorum;  tria nomina;  viri	S(exti) R() Her() melin(um) // S(exti) R() Her() therm(inum) // S(exti) R() Her() stact(um) / S(exti) R() Her() croc(odes)	S R Her melin S R Her therm S R Her stact S R Her croc	Sexti R Her melinum Sexti R Her therminum Sexti R Her stactum Sexti R Her crocodes	steatitis									
EDCS-74800449	CIL 13, 10022,067	Italia	?					signacula;  tituli fabricationis;  tituli possessionis;  tria nomina;  viri	Ti(beri) Claudi / Hilariani	Ti Claudi Hilariani	Tiberi Claudi Hilariani	aes									
EDCS-74800450	CIL 13, 10022,135	Italia	?					nomen singulare;  servi/servae;  signacula;  tituli fabricationis;  tituli possessionis;  tria nomina;  viri	Hermetis / P(ubli) Scanti / Crescentis	Hermetis P Scanti Crescentis	Hermetis Publi Scanti Crescentis	aes									
EDCS-74800451	CIL 13, 10022,151	Italia	?					signacula;  tituli fabricationis;  tituli possessionis;  tria nomina;  viri	Iul(iorum) Ascan(ti) / et Victoris	Iul Ascan et Victoris	Iuliorum Ascanti et Victoris	aes									
EDCS-74800452	CIL 13, 10022,196	Italia	?					signacula;  tituli fabricationis;  tituli possessionis;  tria nomina;  viri	M(arci) Octavi / Octavian(i) // NK	M Octavi Octavian NK	Marci Octavi Octaviani NK	aes									
EDCS-74800448	CIL 13, 10022,230	Italia	?					signacula;  tituli fabricationis;  tituli possessionis;  tria nomina;  viri	M(arci) Sallu<v=B>i / Proculi	M SalluBi Proculi	Marci Salluvi Proculi	aes									
