EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-82300120	ZPE-221-234	Palaestina	Hebron / Al-Khalil					signacula;  tituli fabricationis;  tituli possessionis;  tria nomina;  viri	Q(uinti) F() Bar/bari	Q F Barbari	Quinti F Barbari	aes		31.528902	35.0944873		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-221-234.jpg;$ZPE-221-234_0.jpg;$ZPE-221-234_1.jpg				
EDCS-82300121	ZPE-221-239	Palaestina	Hebron / Al-Khalil					mulieres;  nomen singulare;  tituli sacri	Διὶ ἁγίῳ{ω} / Βερενίκη εὐχ/αριστοῦσα / ἀνέθηκα	Διὶ ἁγίῳω Βερενίκη εὐχαριστοῦσα ἀνέθηκα	Διὶ ἁγίῳ Βερενίκη εὐχαριστοῦσα ἀνέθηκα	aes		31.528902	35.0944873		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-221-239.jpg				
EDCS-82300122	ZPE-221-241	Palaestina	Hebron / Al-Khalil					mulieres;  nomen singulare;  tituli sacri	Διὶ ἁγίῳ / Ἀφροδίτη ἀν[έ]/θηκεν	Διὶ ἁγίῳ Ἀφροδίτη ἀνθηκεν	Διὶ ἁγίῳ Ἀφροδίτη ἀνέθηκεν	aes		31.528902	35.0944873		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-221-241.jpg				
EDCS-08901174	ZPE-35-171 = AE 1979, 00633	Palaestina	Hebron / Al-Khalil					milites;  sigilla impressa;  tituli fabricationis	C(ohors) |(miliaria) T(hracum)	C T	Cohors miliaria Thracum	opus figlinae		31.528902	35.0944873						
EDCS-16600336	AE 1905, 00055	Palaestina	Hefa / Haifa					milites;  tituli sepulcrales;  tria nomina;  viri	L(ucius) Anton[i]/us Valens / eques a/l(a)e sept<i=V>/[ma]e PRSO	L Antonus Valens eques ale septVe PRSO	Lucius Antonius Valens eques alae septimae PRSO			32.8191218	34.9983856			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD030189;1ae1905-15			
EDCS-77400152	AE 1896, 00006	Palaestina	Horbat Qesari / Caesarea Maritima						ἐπὶ Φλ(αουίου) / ἐπὶ Φλ(αουίου) / Εὐελπιδίου τοῦ / μεγαλοπρ(επεστάτου) / κόμ(ητος) καὶ Ἠλίου / λαμπρο(τάτου) πατρὸς / τῆς πόλεως / καὶ ἡ βασιλικὴ / μετὰ καὶ τῆς / πλακώσεως / καὶ τῆς ψηφώσεως / καὶ τῶν βαθμῶν / τοῦ Ἁδριανίου / γέγοναν ἐν ἰνδ(ικτιῶνι) αʹ / εὐτυχῶς	ἐπὶ Φλ ἐπὶ Φλ Εὐελπιδίου τοῦ μεγαλοπρ κόμ καὶ Ἠλίου λαμπρο πατρὸς τῆς πόλεως καὶ ἡ βασιλικὴ μετὰ καὶ τῆς πλακώσεως καὶ τῆς ψηφώσεως καὶ τῶν βαθμῶν τοῦ Ἁδριανίου γέγοναν ἐν ἰνδ αʹ εὐτυχῶς	ἐπὶ Φλαουίου ἐπὶ Φλαουίου Εὐελπιδίου τοῦ μεγαλοπρεπεστάτου κόμητος καὶ Ἠλίου λαμπροτάτου πατρὸς τῆς πόλεως καὶ ἡ βασιλικὴ μετὰ καὶ τῆς πλακώσεως καὶ τῆς ψηφώσεως καὶ τῶν βαθμῶν τοῦ Ἁδριανίου γέγοναν ἐν ἰνδικτιῶνι αʹ εὐτυχῶς	lapis		32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P340604;1ae1896-02			
EDCS-14300088	AE 1971, 00474 = GLICMar 00106	Palaestina	Horbat Qesari / Caesarea Maritima	236	238	236	238	Augusti/Augustae;  miliaria;  viri	[Imp(eratori) Caes(ari) C(aio)] / [Iulio Vero] / [Maximino P(io) F(elici)] / [Aug(usto) et] / [C(aio) Iulio] Vero / Maximo / [nobil]issimo / [C]aes[ari] / [f]il[io] / Aug(usti) n(ostri)	Vero Maximo issimo aes il Aug n	Imperatori Caesari Caio Iulio Vero Maximino Pio Felici Augusto et Caio Iulio Vero Maximo nobilissimo Caesari filio Augusti nostri	lapis		32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD011881			236 to 238
EDCS-75800025	AE 1984, 00906 = Eck-2019d, p 126,2	Palaestina	Horbat Qesari / Caesarea Maritima					ordo senatorius;  tituli honorarii;  viri	] / leg(ato) Aug(usti) pr(o) pr(aetore) / provinciae Syr(iae) / Palaestinae / M(arcus) [3]ntus(?) [	leg Aug pr pr provinciae Syr Palaestinae M ntus	legato Augusti pro praetore provinciae Syriae Palaestinae Marcus ntus	lapis		32.4987775	34.8912663		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Eck-2019d-126.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD001958			
EDCS-00381010	AE 1994, 01777	Palaestina	Horbat Qesari / Caesarea Maritima	83	96	83	96	Augusti/Augustae;  tituli fabricationis;  viri	Imp(eratoris) Domi(tiani) Caesaris Aug(usti) Ger(manici)	Imp Domi Caesaris Aug Ger	Imperatoris Domitiani Caesaris Augusti Germanici	plumbum		32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD051852;HD061435;HD061436;HD061437			83 to 96
EDCS-52301812	CIIP-02, 01138 = SEG-60, 01710	Palaestina	Horbat Qesari / Caesarea Maritima					tituli sacri	Ge/ni/o co/lo/ni/a(e) // agones ieroi // Apollo // Strato // Lysima/chos // Ctesipon // IAS // Straton // Asclepios // (H)ygia	Genio colonia agones ieroi Apollo Strato Lysimachos Ctesipon IAS Straton Asclepios ygia	Genio coloniae agones ieroi Apollo Strato Lysimachos Ctesipon IAS Straton Asclepios Hygia			32.4987775	34.8912663						
EDCS-52301813	CIIP-02, 01199	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	[Imp(eratori?) Caesa]ri [	ri	Imperatori Caesari			32.4987775	34.8912663						
EDCS-52301814	CIIP-02, 01210	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae	]MPO[3] / [3]ani f(ilius?) [	MPO ani f	MPO ani filius			32.4987775	34.8912663						
EDCS-52301815	CIIP-02, 01211	Palaestina	Horbat Qesari / Caesarea Maritima	193	211	193	211	Augusti/Augustae;  tituli honorarii;  viri	[Imp(eratori) Caes(ari) L(ucio) Septimio Severo Pio(?) Pe]rtinac[i Aug(usto?)	rtinaci Aug	Imperatori Caesari Lucio Septimio Severo Pio Pertinaci Augusto			32.4987775	34.8912663						193 to 211
EDCS-52301816	CIIP-02, 01212	Palaestina	Horbat Qesari / Caesarea Maritima	244	249	244	249	Augusti/Augustae;  viri	[Imp(eratori) Caes(ari) M(arco) Iulio Phil]ippo / [P(io) F(elici) Aug(usto)	ippo P F Aug	Imperatori Caesari Marco Iulio Philippo Pio Felici Augusto			32.4987775	34.8912663						244 to 249
EDCS-52301817	CIIP-02, 01214	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	Max]imia[nus(?) Aug(ustus)	Maximianus Aug	Maximianus Augustus			32.4987775	34.8912663						
EDCS-52301818	CIIP-02, 01215	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	Imp(eratori) Caesari [3] / Aug(usto) [	Imp Caesari Aug	Imperatori Caesari Augusto			32.4987775	34.8912663						
EDCS-52301819	CIIP-02, 01216	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	[Imp(eratori) Caesa]ri [3] / [3 Anto]nino(?) [Aug(usto)	ri nino Aug	Imperatori Caesari Antonino Augusto			32.4987775	34.8912663						
EDCS-52301820	CIIP-02, 01217	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  litterae erasae;  viri	[Imp(eratori) Caes]ari [3] / [[	ari	Imperatori Caesari			32.4987775	34.8912663						
EDCS-52301821	CIIP-02, 01218	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	Im[p(eratori?) Caes(ari)	Imp Caes	Imperatori Caesari			32.4987775	34.8912663						
EDCS-52301822	CIIP-02, 01219	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	] Aug(usto?) [	Aug	Augusto			32.4987775	34.8912663						
EDCS-52301823	CIIP-02, 01220	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	[3]e Caes[ar	e Caesar	e Caesar			32.4987775	34.8912663						
EDCS-52301824	CIIP-02, 01221	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	vi]ctori / [semper(?) Aug(usto) 3]V / [	victori V	victori semper Augusto V			32.4987775	34.8912663						
EDCS-52301825	CIIP-02, 01225	Palaestina	Horbat Qesari / Caesarea Maritima					Augusti/Augustae;  viri	I]nvict(o) [Aug(usto)	Invict Aug	Invicto Augusto			32.4987775	34.8912663						
EDCS-52301826	CIIP-02, 01227 = AE 2003, 01801 = Gerion-2014-199	Palaestina	Horbat Qesari / Caesarea Maritima	120	125	120	125	milites;  ordo senatorius;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	[L(ucio) Cosso]nio L(uci) f(ilio) S[tel(latina) Gallo] / [Vecil]io Cris[p]ino Ma[nsuanio] / [Marc]ellino Numi[sio Sabino] / [co(n)s(uli) VI]Ivir(o) epul(onum) [legato Imperatoris Hadri]/[ani Aug(usti) p]r(o) pr(aetore) [p]rovin[ciae Iudaeae leg(ato) pr(o)] / [pr(aetore) prov(inciae) Gal]atiae pro[co(n)s(uli) prov(inciae) Sard(iniae)] / [leg(ato) leg(ionis) I Itali(cae)] et leg(ionis) I[I Traian(ae) Fort(is)	nio L f S io Crisino Ma ellino Numi I vir epul r pr rovin atiae pro et leg II Traian Fort	Lucio Cossonio Luci filio Stellatina Gallo Vecilio Crispino Mansuanio Marcellino Numisio Sabino consuli VII viro epulonum legato Imperatoris Hadriani Augusti pro praetore provinciae Iudaeae legato pro praetore provinciae Galatiae proconsuli provinciae Sardiniae legato legionis I Italicae et legionis II Traianae Fortis	lapis		32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045204			120 to 125
EDCS-30100036	CIIP-02, 01228 = AE 2003, 01803 = AE 2008, +01541	Palaestina	Horbat Qesari / Caesarea Maritima	165	167	165	167	milites;  ordo decurionum;  ordo equester;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	C(aio) Iulio Commodo / Orfitiano leg(ato) Augg(ustorum) pr(o) / pr(aetore) provinc(iae) Syr(iae) Pal(estinae) / L(ucius) Val(erius) Valeri Martialis p(rimi) p(ili) fil(ius) / Martialis IIvir col(oniae) I Fl(aviae) Aug(ustae) Caes(ariensis) // ob ex secunda mil(itia) m(erita)	C Iulio Commodo Orfitiano leg Augg pr pr provinc Syr Pal L Val Valeri Martialis p p fil Martialis II vir col I Fl Aug Caes ob ex secunda mil m	Caio Iulio Commodo Orfitiano legato Auggustorum pro praetore provinciae Syriae Palestinae Lucius Valerius Valeri Martialis primi pili filius Martialis II vir coloniae I Flaviae Augustae Caesariensis ob ex secunda militia merita			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045207			165 to 167
EDCS-20900070	CIIP-02, 01229 = AE 2000, 01514 = AE 2003, +01799 = GLICMar 00030	Palaestina	Horbat Qesari / Caesarea Maritima	165	167	165	167	ordo senatorius;  tria nomina;  viri	] / Fl(avi) Boethi co(n)s(ularis) [3] / [1]VA[	Fl Boethi cos VA	Flavi Boethi consularis VA	lapis		32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047976			165 to 167
EDCS-52301827	CIIP-02, 01232	Palaestina	Horbat Qesari / Caesarea Maritima					ordo senatorius;  tria nomina;  viri	]F OC[3] / C(aius) Aure[lius 3] / leg(atus) Aug(usti) [pr(o) pr(aetore)	F OC C Aure leg Aug pr pr	F OC Caius Aurelius legatus Augusti pro praetore			32.4987775	34.8912663						
EDCS-52301828	CIIP-02, 01236	Palaestina	Horbat Qesari / Caesarea Maritima					ordo senatorius;  tituli honorarii;  viri	M]amilian[o] / [3 quaest(ori) pr]ovincia[e] / [3 aed(ili?) pleb]is pr(aetori) c[and(idato)	Mamilian ovincia is pr cand	Mamiliano quaestori provinciae aedili plebis praetori candidato			32.4987775	34.8912663						
EDCS-30100035	CIIP-02, 01238 = AE 2003, 01802	Palaestina	Horbat Qesari / Caesarea Maritima	151	230	151	230	milites;  ordo equester;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	] / iurid(ico) per U[mbriam 3 leg(ato)] / Aug(usti) pr(o) pr(aetore) pr[ov(inciae) 3 curat(ori)] / aedium sacr[ar(um) leg(ato) Aug(usti) pr(o) pr(aetore)] provinc(iae) Syr[iae Palaest(inae) 3] / C(aius) Clodius Rom[3] / o(b) ex eq(uite) c[ent(urio?) ordinatus 3]	iurid per U Aug pr pr pr aedium sacr provinc Syr C Clodius Rom o ex eq c	iuridico per Umbriam legato Augusti pro praetore provinciae curatori aedium sacrarum legato Augusti pro praetore provinciae Syriae Palaestinae Caius Clodius Rom ob ex equite centurio ordinatus			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045205			151 to 230
EDCS-03000804	CIIP-02, 01242 = AE 1996, 01561	Palaestina	Horbat Qesari / Caesarea Maritima					ordo senatorius;  viri	leg(ato) Au]g(usti) pr[o pr(aetore)] / [provi]nc(iae) Syr(iae) [Pal(aestinae)] / [3]gim[	leg Aug pr nc Syr gim	legato Augusti pro praetore provinciae Syriae Palaestinae gim			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050425			
EDCS-52301829	CIIP-02, 01244	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  ordo senatorius;  viri	le]g(ato) leg(ionis) VI F[err(atae)	leg leg VI Ferr	legato legionis VI Ferratae			32.4987775	34.8912663						
EDCS-52301830	CIIP-02, 01246	Palaestina	Horbat Qesari / Caesarea Maritima					ordo senatorius;  sacerdotes pagani;  viri	] co(n)s(ul) sod[al 3] / [3]V P potui [3] / [3 sac]raru[m	cos sod V P potui rarum	consul sodal V P potui sacrarum			32.4987775	34.8912663						
EDCS-52301831	CIIP-02, 01247	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  ordo senatorius;  viri	tribun(o) mili]t(um) le[g(ionis) 3] / [3 Xvir(o) stlitibus] iud[icandis 3] / [3]SE[	tribun milit le iud SE	tribuno militum legionis X viro stlitibus iudicandis SE			32.4987775	34.8912663						
EDCS-52301806	CIIP-02, 01251 = Alumnus 01031	Palaestina	Horbat Qesari / Caesarea Maritima					liberti/libertae;  ordo equester;  ordo senatorius;  tituli honorarii;  viri	Augusti Syriae] Palaest[in(ae)] / [3]s lib(ertus) alumnu[s] / [3]rioru[m(?)	Augusti Syriae Palaest s lib alumnu riorum	Augusti Syriae Palaestinae s libertus alumnus riorum			32.4987775	34.8912663						
EDCS-52301807	CIIP-02, 01253	Palaestina	Horbat Qesari / Caesarea Maritima					ordo equester;  ordo senatorius;  viri	] Syriae [Palaestinae	Syriae Palaestinae	Syriae Palaestinae			32.4987775	34.8912663						
EDCS-52301808	CIIP-02, 01254	Palaestina	Horbat Qesari / Caesarea Maritima						Syriae(?)] Palae[stinae	Syriae Palaestinae	Syriae Palaestinae			32.4987775	34.8912663						
EDCS-52301809	CIIP-02, 01256	Palaestina	Horbat Qesari / Caesarea Maritima					tituli honorarii;  viri	] C(ai) f(ilio) Fab(ia) / [	C f Fab	Cai filio Fabia			32.4987775	34.8912663						
EDCS-52301810	CIIP-02, 01257	Palaestina	Horbat Qesari / Caesarea Maritima					milites	] / le[g(ionis) 3] / o(b) [3 m(erita)] / VAE[	le o VAE	legionis ob merita VAE			32.4987775	34.8912663						
EDCS-52301811	CIIP-02, 01272	Palaestina	Horbat Qesari / Caesarea Maritima	293	305	293	305	Augusti/Augustae;  ordo equester;  tituli honorarii;  tituli sacri;  tria nomina;  viri	D(omino) n(ostro) Flavio Valerio / Maximiano nobilis(simo) et fortis(simo) Caes(ari) / Aufid(ius) Priscus v(ir) p(erfectissimus) praes(es) prov(inciae) Pal(aestinae) / [d(evotus) N(umini) m(aiestati)q(ue)] eor(um)	D n Flavio Valerio Maximiano nobilis et fortis Caes Aufid Priscus v p praes prov Pal eor	Domino nostro Flavio Valerio Maximiano nobilissimo et fortissimo Caesari Aufidius Priscus vir perfectissimus praeses provinciae Palaestinae devotus Numini maiestati que eorum			32.4987775	34.8912663						293 to 305
EDCS-30100037	CIIP-02, 01273 = AE 2003, 01804	Palaestina	Horbat Qesari / Caesarea Maritima					officium/professio;  viri	Spes bona / adiutorib(us) / offici(i) / custodiar(um)	Spes bona adiutorib offici custodiar	Spes bona adiutoribus officii custodiarum			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045208			
EDCS-30100038	CIIP-02, 01274 = AE 2003, 01805	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  tituli sacri;  viri	Sanct[o] / Genio fru[m]/entarioru[m] / omnia / felicia	Sanct Genio fruentarioru omnia felicia	Sancto Genio frumentariorum omnia felicia			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045209			
EDCS-30100039	CIIP-02, 01275 = AE 2003, 01806	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  tria nomina;  viri	Cl(audius) Severus / cust(os) sc(holae) |(centurionum) / s(ua) p(ecunia) f(ecit)	Cl Severus cust sc s p f	Claudius Severus custos scholae centurionum sua pecunia fecit			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045210			
EDCS-30100040	CIIP-02, 01276 = AE 2003, 01807	Palaestina	Horbat Qesari / Caesarea Maritima	130	132	130	132	Augusti/Augustae;  milites;  ordo senatorius;  tituli honorarii;  tituli sacri;  tria nomina	[Imp(eratori) Caes(ari) divi Traiani Parth(ici) f(ilio) divi Nervae nep(oti) Traiano Hadriano] / Aug(usto) pont(ifici) ma[x(imo) tr(ibunicia) pot(estate) XIV(?) co(n)s(uli) III p(atri) p(atriae)] / b(eneficiarii) Tinei Rufi [legati Augusti pro praetore	Aug pont ma b Tinei Rufi legati Augusti pro praetore	Imperatori Caesari divi Traiani Parthici filio divi Nervae nepoti Traiano Hadriano Augusto pontifici maximo tribunicia potestate XIV consuli III patri patriae beneficiarii Tinei Rufi legati Augusti pro praetore			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045211			130 to 132
EDCS-52301761	CIIP-02, 01280	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  ordo equester;  tituli honorarii;  viri	]MA[3 trib(uno) mil(itum) leg(ionis)] / [3 p]raef(ecto) ala[e 3] / [3] praef(ecto) clas[sis 3] / [3 p]roc(uratori) Aug(usti) p[rovi(nciae)	MA raef ala praef clas roc Aug provi	MA tribuno militum legionis praefecto alae praefecto classis procuratori Augusti provinciae			32.4987775	34.8912663						
EDCS-52301762	CIIP-02, 01281	Palaestina	Horbat Qesari / Caesarea Maritima					ordo equester;  viri	] proc(uratori) / [Aug(usti) 3 pro]v(inciae) Syr(iae) / [Palaest(inae)	proc v Syr Palaest	procuratori Augusti provinciae Syriae Palaestinae			32.4987775	34.8912663						
EDCS-52301766	CIIP-02, 01293	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  ordo equester;  tituli honorarii;  viri	[3]ianum v(irum) e(gregium) / [procurat(orem) Aug(usti)] nostri / [3 |(centurio?)] ex cornicul(ario) / [eiu]s / [praepositum et patronu]m incomparabilem	ianum v e nostri ex cornicul s m incomparabilem	ianum virum egregium procuratorem Augusti nostri centurio ex corniculario eius praepositum et patronum incomparabilem			32.4987775	34.8912663						
EDCS-52301767	CIIP-02, 01294	Palaestina	Horbat Qesari / Caesarea Maritima					ordo equester;  viri	] / [procu]r(atori) [Au]ugg(ustorum) [nn(ostrorum)] / [pr]ovinc(iae) Syr(iae) Palae[st(inae)] / [3]us A[3]T[	r ugg ovinc Syr Palae us A T	procuratori Auuggustorum nnostrorum provinciae Syriae Palaestinae us A T			32.4987775	34.8912663						
EDCS-52301768	CIIP-02, 01295	Palaestina	Horbat Qesari / Caesarea Maritima					litterae erasae;  ordo equester;  tituli honorarii;  viri	[[A[3]]] / [[proc(uratori) [Aug(usti) 3]]] / [[[IAGO[3]]] / [[IEG[3]]] / [[IM[3]]] / [[II[1]R[3]]] / [OL[3]]] / [[OB[3]]]	A proc IAGO IEG IM IIR OL OB	A procuratori Augusti IAGO IEG IM II R OL OB			32.4987775	34.8912663						
EDCS-52301769	CIIP-02, 01296	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  viri	]I leg(onis) VI[3] / [3] CC L[3] / [3]T[	I leg VI CC L T	I legonis VI CC L T			32.4987775	34.8912663						
EDCS-52301771	CIIP-02, 01298	Palaestina	Horbat Qesari / Caesarea Maritima					ordo equester;  viri	procu]r(atori?) pro[vinc(iae)] / [Syr(iae) Palaest(inae)	procur pro Syr Palaest	procuratori provinciae Syriae Palaestinae			32.4987775	34.8912663						
EDCS-52301773	CIIP-02, 01300	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  ordo equester;  ordo senatorius;  viri	]VD[3] / [3 tr]ib(uno?) m[ilit(um) leg(ionis)	VD ib milit leg	VD tribuno militum legionis			32.4987775	34.8912663						
EDCS-52301774	CIIP-02, 01301	Palaestina	Horbat Qesari / Caesarea Maritima						ex 3]ario |[h(onoris)] c(ausa)	ex ario c	ex ario honoris causa			32.4987775	34.8912663						
EDCS-52301775	CIIP-02, 01303	Palaestina	Horbat Qesari / Caesarea Maritima						Felic[i]ter	Felicter	Feliciter			32.4987775	34.8912663						
EDCS-52301776	CIIP-02, 01304	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  tituli operum;  viri	] opt(io?) / [3 impendio s]uo fec(it)	opt uo fec	optio impendio suo fecit			32.4987775	34.8912663						
EDCS-52301777	CIIP-02, 01305	Palaestina	Horbat Qesari / Caesarea Maritima						]BV[	BV	BV			32.4987775	34.8912663						
EDCS-52301780	CIIP-02, 01308	Palaestina	Horbat Qesari / Caesarea Maritima						]BO[3] / [3]NTO[3] / [3]AT[	BO NTO AT	BO NTO AT			32.4987775	34.8912663						
EDCS-52301782	CIIP-02, 01310	Palaestina	Horbat Qesari / Caesarea Maritima					viri	L(ucius?) A[3] / R[	L A R	Lucius A R			32.4987775	34.8912663						
EDCS-52301784	CIIP-02, 01312	Palaestina	Horbat Qesari / Caesarea Maritima						]LI[	LI	LI			32.4987775	34.8912663						
EDCS-52301785	CIIP-02, 01313	Palaestina	Horbat Qesari / Caesarea Maritima						P]rocu[lus(?)	Proculus	Proculus			32.4987775	34.8912663						
EDCS-52301786	CIIP-02, 01314	Palaestina	Horbat Qesari / Caesarea Maritima						[3]S DE[	S DE	S DE			32.4987775	34.8912663						
EDCS-52301787	CIIP-02, 01315	Palaestina	Horbat Qesari / Caesarea Maritima						]OVI[	OVI	OVI			32.4987775	34.8912663						
EDCS-52301788	CIIP-02, 01316	Palaestina	Horbat Qesari / Caesarea Maritima						]sso / [ // ] / Fid[3] / V[	sso Fid V	sso Fid V			32.4987775	34.8912663						
EDCS-52301789	CIIP-02, 01317	Palaestina	Horbat Qesari / Caesarea Maritima						] optim[o(?)	optimo	optimo			32.4987775	34.8912663						
EDCS-52301790	CIIP-02, 01318	Palaestina	Horbat Qesari / Caesarea Maritima					viri	p]erpetuo O[3] / [3]ntio P(ubli) f(ilio) [	perpetuo O ntio P f	perpetuo O ntio Publi filio			32.4987775	34.8912663						
EDCS-52301791	CIIP-02, 01319	Palaestina	Horbat Qesari / Caesarea Maritima						]O[3] / [3]IO[	O IO	O IO			32.4987775	34.8912663						
EDCS-52301792	CIIP-02, 01320	Palaestina	Horbat Qesari / Caesarea Maritima						]ius C[	ius C	ius C			32.4987775	34.8912663						
EDCS-52301793	CIIP-02, 01321	Palaestina	Horbat Qesari / Caesarea Maritima						] veter[	veter	veter			32.4987775	34.8912663						
EDCS-52301794	CIIP-02, 01322	Palaestina	Horbat Qesari / Caesarea Maritima						]SIA[	SIA	SIA			32.4987775	34.8912663						
EDCS-52301795	CIIP-02, 01323	Palaestina	Horbat Qesari / Caesarea Maritima						]RIA[3] / [3]RII[	RIA RII	RIA RII			32.4987775	34.8912663						
EDCS-52301796	CIIP-02, 01324	Palaestina	Horbat Qesari / Caesarea Maritima						]EP[3] / [3]OV[	EP OV	EP OV			32.4987775	34.8912663						
EDCS-52301797	CIIP-02, 01325	Palaestina	Horbat Qesari / Caesarea Maritima					viri	] / L(ucius?) A[3] / P[	L A P	Lucius A P			32.4987775	34.8912663						
EDCS-52301798	CIIP-02, 01326	Palaestina	Horbat Qesari / Caesarea Maritima						]APO / [	APO	APO			32.4987775	34.8912663						
EDCS-52301799	CIIP-02, 01327	Palaestina	Horbat Qesari / Caesarea Maritima						]MA[	MA	MA			32.4987775	34.8912663						
EDCS-52301800	CIIP-02, 01328	Palaestina	Horbat Qesari / Caesarea Maritima						]EMO[	EMO	EMO			32.4987775	34.8912663						
EDCS-52301801	CIIP-02, 01329	Palaestina	Horbat Qesari / Caesarea Maritima						]IR[	IR	IR			32.4987775	34.8912663						
EDCS-52301802	CIIP-02, 01353	Palaestina	Horbat Qesari / Caesarea Maritima					milites;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Allius Iustus / m[i]les leg(ionis) X Fre(tensis) / v[ix(it) an(nos)] XXV	D M C Allius Iustus mles leg X Fre v XXV	Dis Manibus Caius Allius Iustus miles legionis X Fretensis vixit annos XXV			32.4987775	34.8912663						
EDCS-52301803	CIIP-02, 01355	Palaestina	Horbat Qesari / Caesarea Maritima					milites	leg(ionis?) V]I Ferr[atae	leg VI Ferratae	legionis VI Ferratae			32.4987775	34.8912663						
EDCS-52301804	CIIP-02, 01356	Palaestina	Horbat Qesari / Caesarea Maritima					milites	le]gio[nis(?)	legionis	legionis			32.4987775	34.8912663						
EDCS-52301805	CIIP-02, 01357	Palaestina	Horbat Qesari / Caesarea Maritima					milites	] Gall(orum)	Gall	Gallorum			32.4987775	34.8912663						
EDCS-30100033	CIIP-02, 01358 = AE 2003, 01800	Palaestina	Horbat Qesari / Caesarea Maritima					ordo decurionum;  tituli operum;  tituli sepulcrales;  viri	]A[3] / [3]nus IIvi[r i(ure) d(icundo)] / [3]dorus dec[urio] / [c(oloniae) 3 fra]tres et here[des] / [3 cu]m basi [pos(uerunt?)]	A nus II vi dorus dec tres et here m basi	A nus II vir iure dicundo dorus decurio coloniae fratres et heredes cum basi posuerunt			32.4987775	34.8912663			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045202			
EDCS-52301727	CIIP-02, 01364	Palaestina	Horbat Qesari / Caesarea Maritima					sacerdotes pagani;  viri	] haruspici [	haruspici	haruspici			32.4987775	34.8912663						
EDCS-52301728	CIIP-02, 01367	Palaestina	Horbat Qesari / Caesarea Maritima						] / col(oniae) I(?) [Flav(iae) Aug(ustae) Caes(ariensis)] / o(b) [	col I o	coloniae I Flaviae Augustae Caesariensis ob			32.4987775	34.8912663						
EDCS-52301729	CIIP-02, 01369	Palaestina	Horbat Qesari / Caesarea Maritima						]sae[	sae	sae			32.4987775	34.8912663						
EDCS-52301730	CIIP-02, 01380	Palaestina	Horbat Qesari / Caesarea Maritima						]ICA[	ICA	ICA			32.4987775	34.8912663						
