EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-67200808	AE 2002, 01251 = AE 2004, 01288	Barbaricum	?	222	235	222	235		[Ἀγαθῇ] Τύχῃ / [Αὐτοκράτορα] Καίσαρα Μ(ᾶρκον) Αὐρ(ήλιον) / [Σεουῆρον Ἀλέξα]νδρον Εὐτυχῆ / [Εὐσεβῆ Σεβαστὸν] Μ(ᾶρκος) Αὐρ(ήλιος) Ἀρτέμων Ἰ/[στριανὸς 3 Ἡ]ρακλεώτης Τυ/[ρανὸς 3 β]ουλευτὴς δόγμ(ατι) / [τῆς ἱερωτάτης β(ουλῆς) κα]ὶ τοῦ λαμπρο/[τάτου δήμο]υ	Τύχῃ Καίσαρα Μ Αὐρ νδρον Εὐτυχῆ Μ Αὐρ Ἀρτέμων Ἰ ρακλεώτης Τυ ουλευτὴς δόγμ ὶ τοῦ λαμπρου	Ἀγαθῇ Τύχῃ Αὐτοκράτορα Καίσαρα Μᾶρκον Αὐρήλιον Σεουῆρον Ἀλέξανδρον Εὐτυχῆ Εὐσεβῆ Σεβαστὸν Μᾶρκος Αὐρήλιος Ἀρτέμων Ἰστριανὸς Ἡρακλεώτης Τυρανὸς βουλευτὴς δόγματι τῆς ἱερωτάτης βουλῆς καὶ τοῦ λαμπροτάτου δήμου	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD042108			222 to 235
EDCS-39500104	CIGP 00142	Barbaricum	?	201	300	201	300	tituli possessionis;  viri	Πρω/βινκι(άλης)	Πρωβινκι	Πρωβινκιάλης	argentum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295952;HD035978			201 to 300
EDCS-39500105	CIGP 00143 = SEG-29, 01062	Barbaricum	?	201	300	201	300	tituli sacri	Αβρασαζ / ΙΑΗ / ΑΩ / Ν / Σουηττι	Αβρασαζ ΙΑΗ ΑΩ Ν Σουηττι	Αβρασαζ ΙΑΗ ΑΩ Ν Σουηττι	aurum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295953;HD035982			201 to 300
EDCS-39500106	CIGP 00144	Barbaricum	?	101	300	101	300		Klaudiaes / Hermionaes // Klauδiaes / Hermionης	Klaudiaes Hermionaes Klauδiaes Hermionης	Klaudiaes Hermionaes Klauδiaes Hermionης	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295954;HD035990			101 to 300
EDCS-39500107	CIGP 00145 = SEG-29, 01035 = SEG-34, 01042	Barbaricum	?	101	300	101	300		Δανοῦβις	Δανοῦβις	Δανοῦβις	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295955;HD035989			101 to 300
EDCS-39500108	CIGP 00146 = SEG-29, 01036	Barbaricum	?	201	300	201	300		Ἀβρ/ασά/ξ Σ/εμε/σείλ/αψ // Ἀ/βλαν/αθανα/λβα / Σεσε/γγενβαρ/φαρα/γγης	Ἀβρασάξ Σεμεσείλαψ Ἀβλαναθαναλβα Σεσεγγενβαρφαραγγης	Ἀβρασάξ Σεμεσείλαψ Ἀβλαναθαναλβα Σεσεγγενβαρφαραγγης	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295956;HD035992			201 to 300
EDCS-39500109	CIGP 00147 = SEG-29, 01037	Barbaricum	?	101	200	101	200		Ἰάω / Σαβαώθ Ἀ/βραξ(άς) Ἰάω / [	Ἰάω Σαβαώθ Ἀβραξ Ἰάω	Ἰάω Σαβαώθ Ἀβραξάς Ἰάω	cyprum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295957;HD035993			101 to 200
EDCS-39500110	CIGP 00148	Barbaricum	?	101	300	101	300		ΕΙΥΤΝΥΝΗΛΑΤ // ΗΛΑΡΙΦΥΣΟΚΑ / ΟΙΣΑΡΗΜΙΓΟΡΣΗΛΧ / ΑΗΑΣΑΣΙΛΑΜΞΕ / ΙΕΦΙΒΑΩΧΝΗΣΕΝ / [3]ΕΟΥΣΙ / ΙΑΦΙΛ	ΕΙΥΤΝΥΝΗΛΑΤ ΗΛΑΡΙΦΥΣΟΚΑ ΟΙΣΑΡΗΜΙΓΟΡΣΗΛΧ ΑΗΑΣΑΣΙΛΑΜΞΕ ΙΕΦΙΒΑΩΧΝΗΣΕΝ ΕΟΥΣΙ ΙΑΦΙΛ	ΕΙΥΤΝΥΝΗΛΑΤ ΗΛΑΡΙΦΥΣΟΚΑ ΟΙΣΑΡΗΜΙΓΟΡΣΗΛΧ ΑΗΑΣΑΣΙΛΑΜΞΕ ΙΕΦΙΒΑΩΧΝΗΣΕΝ ΕΟΥΣΙ ΙΑΦΙΛ	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295958;HD035995			101 to 300
EDCS-39500111	CIGP 00149 = SEG-29, 01061	Barbaricum	?	101	300	101	300		Ἀκύλου / Χηττίνα	Ἀκύλου Χηττίνα	Ἀκύλου Χηττίνα	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295959;HD035997			101 to 300
EDCS-39500112	CIGP 00150	Barbaricum	?	301	500	301	500	tituli possessionis	ΠΑΛ / Η ΠΕΙ / ΡΟΣ	ΠΑΛ Η ΠΕΙ ΡΟΣ	ΠΑΛ Η ΠΕΙ ΡΟΣ	plumbum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295960;HD035998			301 to 500
EDCS-39500113	CIGP 00151	Barbaricum	?	301	500	301	500	tituli possessionis;  viri	ΝΙΚΕΤΟ	ΝΙΚΕΤΟ	ΝΙΚΕΤΟ	plumbum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295961;HD035999			301 to 500
EDCS-39500114	CIGP 00152	Barbaricum	?	201	400	201	400		Σαβαώθ Ἀρβαθιμαώθ ΑΤ / ΟΥΡΗΣ ΜΑΡΣΑ ΑΜΙΩΘΟΟΝΟΥΡ / ΙΑ Μιχαήλ Ἀβραὶμ ΝΙΚΑΜΑΡ / Σεσαγσενβαρφαραν(γ)ης / ΟΙΝ ΣΑΡΑΜ ΘΑΜ ΘΥΑ / ΑΘΑΝΑ ΟΑΝΑΛΕΛ / ΤΥΣ ΤΕΡΙΕΛΑΝΗΜΙ ΑΝΟΜΕΝΙΟ / ΟΦΚΙΣΗΛΗ ΕΣΕΙ ΟΣΑΕ[Λ] ΟΝΒΡΥΧ / ΑΣΕ ΚΕΠΣΑΡΝΙ ΟΝΚΥΜΟΥ / Μιχαήλ Γαβριήλ Οὐριήλ / Ραφαή(λ) Ἰανανήλ Προσοραιήλ / ΥΑΒΣΑΝ / Αὐδινέως Περιτίως Δίστρως / Ξαντικώς Ἀρτιμισέως Δίσιας / Πονέμως (Λ)οῶς Γροπιακέως / Ἀριμέως Δῖως ΗΙΠΕΡΒΕΡΒΕΡΕΤ	Σαβαώθ Ἀρβαθιμαώθ ΑΤ ΟΥΡΗΣ ΜΑΡΣΑ ΑΜΙΩΘΟΟΝΟΥΡ ΙΑ Μιχαήλ Ἀβραὶμ ΝΙΚΑΜΑΡ Σεσαγσενβαρφαρανης ΟΙΝ ΣΑΡΑΜ ΘΑΜ ΘΥΑ ΑΘΑΝΑ ΟΑΝΑΛΕΛ ΤΥΣ ΤΕΡΙΕΛΑΝΗΜΙ ΑΝΟΜΕΝΙΟ ΟΦΚΙΣΗΛΗ ΕΣΕΙ ΟΣΑΕ ΟΝΒΡΥΧ ΑΣΕ ΚΕΠΣΑΡΝΙ ΟΝΚΥΜΟΥ Μιχαήλ Γαβριήλ Οὐριήλ Ραφαή Ἰανανήλ Προσοραιήλ ΥΑΒΣΑΝ Αὐδινέως Περιτίως Δίστρως Ξαντικώς Ἀρτιμισέως Δίσιας Πονέμως οῶς Γροπιακέως Ἀριμέως Δῖως ΗΙΠΕΡΒΕΡΒΕΡΕΤ	Σαβαώθ Ἀρβαθιμαώθ ΑΤ ΟΥΡΗΣ ΜΑΡΣΑ ΑΜΙΩΘΟΟΝΟΥΡ ΙΑ Μιχαήλ Ἀβραὶμ ΝΙΚΑΜΑΡ Σεσαγσενβαρφαρανγης ΟΙΝ ΣΑΡΑΜ ΘΑΜ ΘΥΑ ΑΘΑΝΑ ΟΑΝΑΛΕΛ ΤΥΣ ΤΕΡΙΕΛΑΝΗΜΙ ΑΝΟΜΕΝΙΟ ΟΦΚΙΣΗΛΗ ΕΣΕΙ ΟΣΑΕΛ ΟΝΒΡΥΧ ΑΣΕ ΚΕΠΣΑΡΝΙ ΟΝΚΥΜΟΥ Μιχαήλ Γαβριήλ Οὐριήλ Ραφαήλ Ἰανανήλ Προσοραιήλ ΥΑΒΣΑΝ Αὐδινέως Περιτίως Δίστρως Ξαντικώς Ἀρτιμισέως Δίσιας Πονέμως Λοῶς Γροπιακέως Ἀριμέως Δῖως ΗΙΠΕΡΒΕΡΒΕΡΕΤ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295962;HD036000			201 to 400
EDCS-39500115	CIGP 00154 = SEG-29, 01038	Barbaricum	?						ΙΕΤ / ΤΟΙΔΙ	ΙΕΤ ΤΟΙΔΙ	ΙΕΤ ΤΟΙΔΙ	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295964;HD036007			
EDCS-39500116	CIGP 00155	Barbaricum	?						ΑΤΙΗ	ΑΤΙΗ	ΑΤΙΗ	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295965;HD036008			
EDCS-39500117	CIGP 00156	Barbaricum	?	201	300	201	300		Εὐόπλι εὐτύχι	Εὐόπλι εὐτύχι	Εὐόπλι εὐτύχι	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295966;HD036009			201 to 300
EDCS-39500118	CIGP 00157	Barbaricum	?	101	200	101	200		Αἰμι/λίης	Αἰμιλίης	Αἰμιλίης	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295967;HD036010			101 to 200
EDCS-39500119	CIGP 00158	Barbaricum	?	-163	-151	-163	-151		Βασιλέως / Δημήτριου / Σωτῆρος / διμνύν(α)	Βασιλέως Δημήτριου Σωτῆρος διμνύν	Βασιλέως Δημήτριου Σωτῆρος διμνύνα	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295968;HD036011			-163 to -151
EDCS-39500120	CIGP 00159 = SEG-48, 01314	Barbaricum	?	201	400	201	400	tituli possessionis;  tituli sacri	Ὑγίε(ια)	Ὑγίε	Ὑγίεια	vitrum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295969;HD036012			201 to 400
EDCS-39500121	CIGP 00160	Barbaricum	?	1	200	1	200		ΑΞ	ΑΞ	ΑΞ	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295970;HD036013			1 to 200
EDCS-39500122	CIGP 00161	Barbaricum	?	201	300	201	300		Ἰάω // Ἀβρα/σάξ	Ἰάω Ἀβρασάξ	Ἰάω Ἀβρασάξ	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295971;HD036014			201 to 300
EDCS-39500123	CIGP 00162	Barbaricum	?	201	300	201	300	defixiones	Ἰάω // Ἀβρασάξ	Ἰάω Ἀβρασάξ	Ἰάω Ἀβρασάξ	plumbum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295972;HD036015			201 to 300
EDCS-39500124	CIGP 00163	Barbaricum	?	101	300	101	300		ΧΕΡΙ/ΝΝΕ	ΧΕΡΙΝΝΕ	ΧΕΡΙΝΝΕ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295973;HD036016			101 to 300
EDCS-39500125	CIGP 00164	Barbaricum	?	301	400	301	400		λί(τρα) αʹ	λί αʹ	λίτρα αʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295974;HD036017			301 to 400
EDCS-39500128	CIGP 00167	Barbaricum	?	301	400	301	400		οὐ(γκίαι) ϛʹ	οὐ ϛʹ	οὐγκίαι ϛʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295977;HD036020			301 to 400
EDCS-39500129	CIGP 00168	Barbaricum	?	301	400	301	400		οὐ(γκίαι) ϛʹ	οὐ ϛʹ	οὐγκίαι ϛʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295978;HD036021			301 to 400
EDCS-39500130	CIGP 00169	Barbaricum	?	301	400	301	400		οὐ(γκίαι) ϛʹ	οὐ ϛʹ	οὐγκίαι ϛʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295979;HD036022			301 to 400
EDCS-39500131	CIGP 00170	Barbaricum	?	301	400	301	400		ιβʹ	ιβʹ	ιβʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295980;HD036023			301 to 400
EDCS-39500132	CIGP 00171	Barbaricum	?	301	400	301	400		Οὐ(γκίαι) ςʹ	Οὐ ςʹ	Οὐγκίαι ςʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295981;HD036024			301 to 400
EDCS-39500133	CIGP 00172	Barbaricum	?	301	400	301	400		λί(τρα) αʹ	λί αʹ	λίτρα αʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295982;HD036025			301 to 400
EDCS-39500134	CIGP 00173	Barbaricum	?	351	500	351	500		(οὐ)γ(κίαι) γʹ	γ γʹ	οὐγκίαι γʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295983;HD036026			351 to 500
EDCS-39500135	CIGP 00174	Barbaricum	?	351	500	351	500		(οὐ)γ(κίαι) γʹ	γ γʹ	οὐγκίαι γʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295984;HD036027			351 to 500
EDCS-39500136	CIGP 00175	Barbaricum	?	351	400	351	400		(οὐ)γ(κίαι) βʹ	γ βʹ	οὐγκίαι βʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295985;HD036028			351 to 400
EDCS-39500137	CIGP 00176	Barbaricum	?	351	500	351	500		(οὐ)γ(κίαι) αʹ	γ αʹ	οὐγκίαι αʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295986;HD036029			351 to 500
EDCS-39500138	CIGP 00177	Barbaricum	?	351	500	351	500		Νό(μισμα)	Νό	Νόμισμα	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295987;HD036030			351 to 500
EDCS-39500139	CIGP 00178	Barbaricum	?	351	500	351	500		(οὐ)γ(κίαι) αʹ	γ αʹ	οὐγκίαι αʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295988;HD036031			351 to 500
EDCS-39500140	CIGP 00179	Barbaricum	?	351	500	351	500		Νο(μίσματα) εʹ	Νο εʹ	Νομίσματα εʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295989;HD036032			351 to 500
EDCS-39500141	CIGP 00180	Barbaricum	?	351	500	351	500		Λί(τρα) αʹ	Λί αʹ	Λίτρα αʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295990;HD036033			351 to 500
EDCS-39500142	CIGP 00181	Barbaricum	?	351	500	351	500		λί(τρα) αʹ	λί αʹ	λίτρα αʹ	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295991;HD036034			351 to 500
EDCS-39500146	CIGP 00185	Barbaricum	?	301	500	301	500	tituli possessionis	ΜΑΓ / ΙΗΤ / Μ	ΜΑΓ ΙΗΤ Μ	ΜΑΓ ΙΗΤ Μ	plumbum						http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295995;HD036038			301 to 500
EDCS-31001327	CIL 03, 12024 = CIGP 00153	Barbaricum	?	351	500	351	500	tituli possessionis	Νό(μισμα)	Νό	Νόμισμα							http://db.edcs.eu/epigr/partner.php?s_language=en&param=P295963;HD036006			351 to 500
EDCS-14800188	RHP 00509 = RMD-05, 00415 = AE 1999, 01267 = AE 2011, +00839	Barbaricum	?	154	156	154	156	Augusti/Augustae;  diplomata militaria;  milites;  mulieres;  tituli operum;  tituli sacri;  viri	] p(ater) p(atriae) / [eq(uitibus) et ped(itibus) qui milit(averunt) in alis V] q(uae) a(ppellantur) I Fl(avia) / [Br(itannica) |(miliaria) et I Thr(acum) vet(erana) sag(ittaria) et I c(ivium) R(omanorum) et I] praet(oria) c(ivium) R(omanorum) / [et I Aug(usta) Itur(aeorum) et coh(ortibus) XI]II III Bat(avorum) / [|(miliaria) vex(illatio) et I Alpin(orum) equit(ata) et I T]hra(cum) Ger(manica) / [et I Alpin(orum) pedit(ata) et I Nor(icorum) et I]II Lusit(anorum) / [et // ]i f(ilio?) [3] / [et Ca]ndidae Ponti[ani fil(iae) ux(ori) eius desc]ript(um) et recogni[t(um) ex tabul(a) aer(ea)] / [qua]e fix(a) est Rom(ae) in [mur(o) post] / [templ(um) divi] Aug(usti) ad [Minervam]	p p q a I Fl praet c R II III Bat hra Ger II Lusit i f ndidae Pontiript et recogni e fix est Rom in Aug ad	pater patriae equitibus et peditibus qui militaverunt in alis V quae appellantur I Flavia Britannica miliaria et I Thracum veterana sagittaria et I civium Romanorum et I praetoria civium Romanorum et I Augusta Ituraeorum et cohortibus XIII III Batavorum miliaria vexillatio et I Alpinorum equitata et I Thracum Germanica et I Alpinorum peditata et I Noricorum et III Lusitanorum et i filio et Candidae Pontiani filiae uxori eius descriptum et recognitum ex tabula aerea quae fixa est Romae in muro post templum divi Augusti ad Minervam	aes						http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD056102;HD031567			154 to 156
EDCS-32301000	CIL 13, 10036,48 = ILCV 01634	Barbaricum	Aarslev					inscriptiones christianae;  tituli possessionis				lapis	pila	55.305281	10.4711821	GR					
EDCS-80000060	CIL 13, 10036,62	Barbaricum	Afaelsgarde					nomen singulare;  tituli possessionis;  viri	Lucreti	Lucreti	Lucreti	aes	caccabus								
EDCS-80000057	CIL 13, 10036,57	Barbaricum	Alleso					tituli possessionis	CAX	CAX	CAX	ferrum	gladius	55.4532109	10.3153559						
EDCS-80000058	CIL 13, 10036,58	Barbaricum	Alleso					tituli possessionis	IASVIT	IASVIT	IASVIT	ferrum	gladius	55.4532109	10.3153559						
EDCS-09001546	IRheinland-01, 00012 = AE 1981, 00683	Barbaricum	Altenberg	1	300	1	300	tria nomina;  viri	In]genuius Secu[ndus(?)] / [3]N[3] / [3]IECI[3]ERR/O[	Ingenuius Secu N IECI ERRO	Ingenuius Secundus N IECI ERRO	lapis		51.0543846	7.1328821			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD005395			1 to 300
EDCS-36400113	AE 2005, 01099 = Germania-2005-54	Barbaricum	Altenburen	-12	9	-12	9	tituli fabricationis;  viri	[3] Pudent[is germ(anicum?)]	Pudent	Pudentis germanicum	plumbum		51.3859388	8.5058012		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2005_01099.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD054906			-12 to 9
EDCS-80000079	CIL 13, 10036,83	Barbaricum	Althaldensleben					tituli possessionis	Socra	Socra	Socra	aes	vas	52.2662838	11.4190455						
EDCS-63200333	CIL 13, 10010,0100z	Barbaricum	Amoneburg					sigilla impressa;  tituli fabricationis	Amandus fe(cit)	Amandus fe	Amandus fecit	opus figlinae		50.7975562	8.9231329						
EDCS-64200877	CIL 13, 10010,0580b	Barbaricum	Amoneburg					sigilla impressa;  tituli fabricationis	Cirrus fec(it)	Cirrus fec	Cirrus fecit	opus figlinae		50.7975562	8.9231329						
EDCS-77800197	AE 1908, 00179	Barbaricum	Anapa	110	110	110	110	reges;  tituli sacri;  tria nomina;  viri	βασιλεύοντος βασιλέως / Τιβερίου Ἰουλίου Σαυρομά/του φιλοκαίσαρος καὶ φιλο/ρωμαίου εὐσεβοῦς / θεᾷ Ἀφροδείτῃ Ναυαρχίδι / εὐξάμενος τὸν ναὸν ἀ/νήγειρεν Φαρνακίων Πό/θου ὁ ἐπὶ Γοργιππείας ἐκ / τῶν ἰδίων ἀναλωμάτων / ἐν τῷ ζυʹ ἔτει / καὶ μηνὶ Δαεισίου	βασιλεύοντος βασιλέως Τιβερίου Ἰουλίου Σαυρομάτου φιλοκαίσαρος καὶ φιλορωμαίου εὐσεβοῦς θεᾷ Ἀφροδείτῃ Ναυαρχίδι εὐξάμενος τὸν ναὸν ἀνήγειρεν Φαρνακίων Πόθου ὁ ἐπὶ Γοργιππείας ἐκ τῶν ἰδίων ἀναλωμάτων ἐν τῷ ζυʹ ἔτει καὶ μηνὶ Δαεισίου	βασιλεύοντος βασιλέως Τιβερίου Ἰουλίου Σαυρομάτου φιλοκαίσαρος καὶ φιλορωμαίου εὐσεβοῦς θεᾷ Ἀφροδείτῃ Ναυαρχίδι εὐξάμενος τὸν ναὸν ἀνήγειρεν Φαρνακίων Πόθου ὁ ἐπὶ Γοργιππείας ἐκ τῶν ἰδίων ἀναλωμάτων ἐν τῷ ζυʹ ἔτει καὶ μηνὶ Δαεισίου	lapis		44.894272	37.316887			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P183851;1ae1908-42			110 to 110
EDCS-30101028	Finke 00316 = AE 1920, 00007 = AE 2003, 01222 = AE 2004, +00958 = AE 2005, +01060 = ZPE-143-277	Barbaricum	Bad Sassendorf	-7	9	-7	9	tituli fabricationis;  tituli operum;  tria nomina;  viri	L(uci) Fla[vi Veruclae plumb(um) Germ(anicum)] // F(lavi) Ve(ruclae)	L Fla F Ve	Luci Flavi Veruclae plumbum Germanicum Flavi Veruclae	plumbum	"""Frühestens seit dem Jahr 7 v.Chr., als die Eroberung des rechtsrheinischen Germanien abgeschlossen schien, kann Augustus Bleigruben verpachtet haben."" [Werner Eck]"	51.5858518	8.1692402		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-143-277.jpg;$Finke_00316.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044891;1ae1920-03			-7 to 9
EDCS-79400095	AE 1947, 00125 = AE 1950, +00096 = SEG-16, 00781	Barbaricum	Bagineti / Harmozica	101	150	101	150	mulieres;  reges;  viri	Σηραπεῖτις Ζηουάχου / τοῦ νεωτέρου πιτιάξου / θυγάτηρ Πουπλικίου Ἀγρίππα πιτι/άξου υἱοῦ Ἰωδμανγάνου γυνὴ / τοῦ πολλὰς νείκας ποιήσαντος / ἐπιτρόπου βασιλέως Ἰβήρων / μεγάλου Ξηφαρνούγου ἀπέ/θανε νεωτέρα ἐτῶν καʹ / ἥτις τὸ κάλλος ἀμείμητον / εἶχε	Σηραπεῖτις Ζηουάχου τοῦ νεωτέρου πιτιάξου θυγάτηρ Πουπλικίου Ἀγρίππα πιτιάξου υἱοῦ Ἰωδμανγάνου γυνὴ τοῦ πολλὰς νείκας ποιήσαντος ἐπιτρόπου βασιλέως Ἰβήρων μεγάλου Ξηφαρνούγου ἀπέθανε νεωτέρα ἐτῶν καʹ ἥτις τὸ κάλλος ἀμείμητον εἶχε	Σηραπεῖτις Ζηουάχου τοῦ νεωτέρου πιτιάξου θυγάτηρ Πουπλικίου Ἀγρίππα πιτιάξου υἱοῦ Ἰωδμανγάνου γυνὴ τοῦ πολλὰς νείκας ποιήσαντος ἐπιτρόπου βασιλέως Ἰβήρων μεγάλου Ξηφαρνούγου ἀπέθανε νεωτέρα ἐτῶν καʹ ἥτις τὸ κάλλος ἀμείμητον εἶχε	lapis		42.060526	42.7347381			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P287470;1ae1947-44;1ae1947-45;1ae1950-38			101 to 150
EDCS-79500081	AE 1950, 00094 = SEG-17, 00783a	Barbaricum	Bagineti / Harmozica					viri	Ἀσπαυροῦκις πιτιάξης	Ἀσπαυροῦκις πιτιάξης	Ἀσπαυροῦκις πιτιάξης	lapis		42.060526	42.7347381			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P287472;1ae1950-37			
EDCS-79500082	AE 1950, 00095 = SEG-16, 00782 = SEG-43, 01015 = ZPE-96-46	Barbaricum	Bagineti / Harmozica	71	100	71	100	reges;  tria nomina;  viri	ἐγὼ βασιλεὺς Φλ(άουιος) Δάδης ἐχαρισάμην Βερσούμᾳ πιτιαξῇ	ἐγὼ βασιλεὺς Φλ Δάδης ἐχαρισάμην Βερσούμᾳ πιτιαξῇ	ἐγὼ βασιλεὺς Φλάουιος Δάδης ἐχαρισάμην Βερσούμᾳ πιτιαξῇ	lapis		42.060526	42.7347381			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P287471;P314418;1ae1950-37;1ae1950-38			71 to 100
EDCS-26600271	CIL 03, 04354 = IPSSTA 00019 = RIU-03, 00743	Barbaricum	Balvany	101	300	101	300	Augusti/Augustae;  officium/professio;  tituli sacri;  viri	I(ovi) O(ptimo) M(aximo) / pro sal(ute) Imp(eratoris) / col(legium) mont(anorum) / ex suo res(tituit)	I O M pro sal Imp col mont ex suo res	Iovi Optimo Maximo pro salute Imperatoris collegium montanorum ex suo restituit	lapis		47.8284849	18.0217414		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD038260;lu_4734			101 to 300
EDCS-34100092	AE 2004, 01177	Barbaricum	Batmonostor	131	200	131	200	mulieres;  tituli operum;  tria nomina;  viri	]/nillae c[oniugi] / an(norum) (!) e(t) P(ublio) A[el(io?) Maxi]miano fil[io 3] / p(osuit) h(ic) t(umulus) h(eredem) n(on) [s(equetur)]	nillae c an e P Amiano fil p h t h n	nillae coniugi annorum et Publio Aelio Maximiano filio posuit hic tumulus heredem non sequetur	lapis		46.1047946	18.9279168			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD052251			131 to 200
EDCS-27600017	CIL 03, 06452 = CIL 03, 10496 = D 07124 = RIU-S, 00205 = ZPE-130-257 = AE 1972, +00430 = AE 2000, 01220 = AE 2004, +01139	Barbaricum	Batmonostor	201	230	201	230	sacerdotes pagani	C(aius) Tit(ius) Antonius / Peculiaris dec(urio) / col(oniae) Aq(uinci) p(rimus) dec(urio) m(unicipii) S[in]g(iduni) / IIvir flam(en) sacerdos / arae Aug(usti) n(ostri) p(rovinciae) P(annoniae) infer(ioris) Nymf(eum) / pec(unia) sua fecit et / aquam induxit	C Tit Antonius Peculiaris dec col Aq p dec m Sg II vir flam sacerdos arae Aug n p P infer Nymf pec sua fecit et aquam induxit	Caius Titius Antonius Peculiaris decurio coloniae Aquinci primus decurio municipii Singiduni II vir flamen sacerdos arae Augusti nostri provinciae Pannoniae inferioris Nymfeum pecunia sua fecit et aquam induxit	lapis		46.1047946	18.9279168		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD038224;lu_10058;de-b0721;bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=10496			201 to 230
EDCS-28000282	RIU-S, 00206	Barbaricum	Batmonostor	1	300	1	300	tituli sacri	votum] / [s]olvit	votum olvit	votum solvit	lapis		46.1047946	18.9279168		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RIU-S_00206.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD038225			1 to 300
EDCS-80000003	CIL 13, 10036,09	Barbaricum	Beckum					milites;  tituli possessionis	XIX	XIX	XIX	aes	forceps, legio(?)	51.7555148	8.041135						
EDCS-12000861	AE 1998, 01063	Barbaricum	Bialy Kosciol	201	300	201	300	nomen singulare;  tituli possessionis;  viri	Mart/inus	Martinus	Martinus	aurum	anulus	50.1682005	19.8296853			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049278			201 to 300
