EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Material	Comment	Links	Latitude	Longitude	TM Place	language	photo
EDCS-22300117	CIL 03, 00217 = AE 2008, +00023	Cyprus	?			milites; tria nomina; viri	Q(uintus) Firmius C(ai) f(ilius) Rom(ilia) Ates / |(centurio) leg(ionis) III Gallicae			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0012270 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0012270	35.051359	33.221283			
EDCS-31200870	CIL 03, 12114	Cyprus	?			nomen singulare; sigilla impressa; tituli fabricationis; viri	Fausti	opus figlinae			35.051359	33.221283			
EDCS-31200871	CIL 03, 12115	Cyprus	?			sigilla impressa; tituli fabricationis	Spe()	opus figlinae			35.051359	33.221283			
EDCS-73800031	EDCS 00752 {Manfred Clauss}	Cyprus	?			sigilla impressa; tituli fabricationis; tria nomina; viri	C(ai) Bellici / Zmaragdi	opus figlinae	cf.: Metropolitan Museum of Art New York; Accession number: 74.51.2428		35.051359	33.221283			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_00752.jpg;$EDCS_00752_1.jpg
EDCS-25300397	RACyprus 00029	Cyprus	?								35.051359	33.221283		GR	
EDCS-69200480	AE 2013, 01678	Cyprus	Amathussa / Amathus / Amathous / Amathonte	20	20	Augusti/Augustae; mulieres; tituli honorarii; tituli sacri; viri	[Ti(berio) C]aesare divi Aug(usti) f(ilio) Augusto div[i Iuli nep(ote) pont(ifice)] / [max(imo) c]o(n)s(ule) III tr(ibunicia) potest(ate) XXII anno VI Iulia Augus[ta divi Aug(usti) uxo]/[re ma]tre Ti(beri) Caesaris Aug(usti) et Drusi Caesaris av[ia Gaio Iulio] / [Germ]anico Caesari Ti(beri) Caesaris Aug(usti) f(ilio) divi Au[gusti nep(oti)				34.7152993	33.153963			
EDCS-69200481	AE 2013, 01679	Cyprus	Amathussa / Amathus / Amathous / Amathonte	1	250	ordo senatorius; tituli sacri; tria nomina; viri	] / Imp(eratori?) sacrum Ama[thousiorum civitas(?)] / Abidio Gallo proq(uaestore) s[				34.7152993	33.153963			
EDCS-07600456	Louvre 00923 = AE 1986, 00692	Cyprus	Amathussa / Amathus / Amathous / Amathonte			ordo senatorius; tituli operum; tituli sacri; viri	[1 Crep]ereius pro[consul 3] / [mo]numentum si[gnumq(ue) 3]/um Veneris Cypr[iae 3]/taei pecunia s[ua			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD008130 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD008130	34.7152993	33.153963			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Louvre_00923.jpg
EDCS-25300415	RACyprus 00018	Cyprus	Amathussa / Amathus / Amathous / Amathonte								34.7152993	33.153963		GR	
EDCS-31200869	CIL 03, 12113	Cyprus	Arsinoe / Marion			praenomen et nomen; sigilla impressa; tituli fabricationis; viri	Sex(tus) Ma() f(ecit)	opus figlinae			34.714937	33.162871			
EDCS-10701932	AE 1966, 00489b	Cyprus	Avdimou / Evdhimou / Paphus			Augusti/Augustae; tituli operum; viri	[D(omini) n(ostri)] / [Fl(avi) Iov]iani / [maxi]mi victoris / [ac tr]iumfatoris / [sempe]r Augusti / II			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD016481 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD016481	34.6958453	32.7620848			
EDCS-25300416	RACyprus 00019	Cyprus	Avdimou / Evdhimou / Paphus			Augusti/Augustae; miliaria; viri	// [D(omini) n(ostri)] / [Fl(avi) Iov]iani / [maxi]mi victoris / [ac tr]iumfatoris / [sempe]r Augusti / II	lapis			34.6958453	32.7620848		GR	
EDCS-25300392	RACyprus 00021 = AE 1966, 00488	Cyprus	Avdimou / Evdhimou / Paphus			Augusti/Augustae; miliaria; ordo senatorius; tituli sacri; tria nomina; viri	di]v[i] Traia[ni Parthici] /[et divi] Nera(e) abnep[oti M(arco) Aurelio] / [6] / [6] / [metrop(olis)] civita(t)[i]um [provinciae Cypri] / [per Tib(erium)] Cl(audium) Subatia[num 3] / [pr]o[vinciae] //  // [DD(ominis) nn(ostris)] Fl[(avio) Constantino victori] / m[aximo ac triumfatori] / [semper Augusto et] / [Fl(avio) Cl(audio) Co]nsta[ntino et] / [Fl(avio) Iul(io)] Constantio / [no]b(ilissimis) Caes(aribus) / m(ilia) XXV	lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0095473;HD016475;HD016478 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD016475 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0095473	34.6958453	32.7620848		GR	
EDCS-25300391	RACyprus 00022	Cyprus	Avdimou / Evdhimou / Paphus								34.6958453	32.7620848		GR	
EDCS-25300411	CIL 03, 12111 = RACyprus 00014	Cyprus	Catalkoy / Agios Epiktitos			Augusti/Augustae; miliaria; viri	] Aug(ustum) [ //	lapis			35.3213447	33.3906576		GR	
EDCS-25300412	CIL 03, 06732 = RACyprus 00015	Cyprus	Cayirova / Agios Theodoros / Ayios Theodhoros			Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tituli sacri; tria nomina; viri	Imp(erator) / T(itus) Caesar divi f(ilius) Ves(pasianus) / [Au]g(ustus) [p]ont(ifex) max(imus) tr(ibuniciae) pot(estatis) [XI imp(erator)] / [XVIII co(n)s(ul)] VIII des(ignatus) V[IIII p(ater) p(atriae)] / [via]s novas fecit [provinciae Cypri] / per L(ucium) Plotium P[3 proco(n)s(ulem)] / XVIII // m]aximo / [ac Flavio Iul(io) C]onstantino / [vict]oribus / [semper A]ug(ustis)	lapis			35.3660363	34.0297851			
EDCS-25300403	RACyprus 00006	Cyprus	Chrysochou	333	335	Augusti/Augustae; miliaria; viri	// [D(ominis)] n(ostris) Fl(avio) Constanti[no] / [vic]tori maxim ac trium/fatori semper Aug(usto) / et [Fl(avio) Cl(audio) Const]antino / et Fl(avio) [Iul(io) Con]stantio / et F[l(avio) Iul(io) Co]nstant / nob(ilissimis) Caes(aribus) / mil(ia) III	lapis			35.0036879	32.4395104		GR	
EDCS-22300114	CIL 03, 00214 (p 974) = D 00738	Cyprus	Degirmenlik / Kythrea / Chytriaes / Chytri			Augusti/Augustae; litterae erasae; nomen singulare; ordo senatorius; tituli honorarii; viri	DD(ominis) nn(ostris) / [C]onstant[ius] victor ac / [t]riumfat[or sem]per Aug(ustus) et / [[6]] / nobiliss[imus C]aesar pro / virtutum [meritis] et laboru[m] / quos in p[raefectur]a emmensu[s est] / viro clar[issimo] Filippo pr[aef(ecto)] / praetorio [statua]m ex aere / fusam auro [cond]ectoratam / conloca[ri iusse]runt			http://db.edcs.eu/epigr/partner.php?s_language=en&param=S863;de_01dessuoft%23page/165/mode/2up	35.2475348	33.4812843			
EDCS-20900059	AE 2000, 01494	Cyprus	Eptagonia			sigilla impressa; tituli fabricationis; tria nomina; viri	L(uci) Ovedi / Statian(i)	opus figlinae		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047965 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD047965	34.8468483	33.1583713			
EDCS-67200759	AE 2001, 01949	Cyprus	Gazimagusa / Famagusta / Ammokhostos / Ammochostos / Salamis	101	300					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD037133 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037133	35.122964	33.9347628		GR	
EDCS-77600043	AE 1904, 00224	Cyprus	Girne / Keryneia / Kyrenia	-27	14	tituli honorarii		lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P311569;1ae1904-59	35.3352654	33.3188405		GR	
EDCS-78300778	AE 1928, 00063 = SEG-06, 00834	Cyprus	Girne / Keryneia / Kyrenia	42	43	Augusti/Augustae; ordo senatorius; tituli honorarii; tria nomina; viri		lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P312236;1ae1928-17	35.3352654	33.3188405		GR	
EDCS-22300115	CIL 03, 00215 (p 974) = AE 1953, 00171	Cyprus	Gonendere / Knodhara			milites; ordo equester; tituli sacri; tria nomina; viri	Genio / praesidi(i) / et / montium / coh(ors) VII Breuc(orum) / c(ivium) R(omanorum) eq(uitata) cui praeest / M(arcus) Og[u]ln[i]us Tir[o(?)] pr/aef(ectus) c(uram) [a(gente) P(ublio)] Aemili[o			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018668 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD018668	35.2640771	33.6614828			
EDCS-10900686	AE 1997, 01531	Cyprus	Kato Paphos / Nea Paphos / Malloutena	-18	-17	viri	]us Rufius			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049826 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049826	34.7587594	32.4100834			
EDCS-10900688	AE 1997, 01533 = AE 1998, 01424	Cyprus	Kato Paphos / Nea Paphos / Malloutena	301	400	inscriptiones christianae; nomen singulare; viri	Pax / tibi / [M]arc[e] // euan/gelis/ta [meus]			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD049827 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD049827	34.7587594	32.4100834			
